Image Pat,Time frame,IMU PITCH,GPS,
data/ 2211.jpg,97365.37,0.121086,-1.15824,9.144
data/ 2212.jpg,97398.7,0.113785,-1.15824,9.144
data/ 2213.jpg,97432.04,0.101381,-1.15824,9.144
data/ 2214.jpg,97465.37,0.102984,-1.15824,9.144
data/ 2215.jpg,97498.69,0.103978,-1.15824,9.144
data/ 2216.jpg,97532.03,0.102922,-1.15824,9.144
data/ 2217.jpg,97565.36,0.101977,-1.15824,9.144
data/ 2218.jpg,97598.69,0.10851,-1.15824,9.144
data/ 2219.jpg,97632.03,0.109622,-1.15824,9.144
data/ 2220.jpg,97665.36,0.1067,-1.15824,9.144
data/ 2221.jpg,97698.69,0.110043,-1.15824,9.144
data/ 2222.jpg,97732.03,0.111285,-1.15824,9.144
data/ 2223.jpg,97765.36,0.103147,-1.15824,9.144
data/ 2224.jpg,97798.69,0.093498,-1.15824,9.144
data/ 2225.jpg,97832.02,0.093307,-1.15824,9.144
data/ 2226.jpg,97865.35,0.084193,-1.15824,9.144
data/ 2227.jpg,97898.68,0.082701,-1.15824,9.144
data/ 2228.jpg,97932.02,0.080111,-1.15824,9.144
data/ 2229.jpg,97965.35,0.075549,-1.15824,9.144
data/ 2230.jpg,97998.68,0.058416,-1.15824,9.144
data/ 2231.jpg,98032.02,0.059821,-1.15824,9.144
data/ 2232.jpg,98065.35,0.05338,-1.15824,9.144
data/ 2233.jpg,98098.68,0.042541,-1.15824,9.144
data/ 2234.jpg,98132.02,0.040732,-1.15824,9.144
data/ 2235.jpg,98165.34,0.05961,-1.15824,9.144
data/ 2236.jpg,98198.67,0.0555,-1.15824,9.144
data/ 2237.jpg,98232.01,0.045696,-1.15824,9.144
data/ 2238.jpg,98265.34,0.044844,-1.15824,9.144
data/ 2239.jpg,98298.67,0.039734,-1.15824,9.144
data/ 2240.jpg,98332.01,0.037407,-1.15824,9.144
data/ 2241.jpg,98365.34,0.033753,-1.15824,9.144
data/ 2242.jpg,98398.67,0.033251,-1.15824,9.144
data/ 2243.jpg,98432.01,0.035124,-1.15824,9.144
data/ 2244.jpg,98465.34,0.037901,-1.15824,9.144
data/ 2245.jpg,98498.66,0.043774,-1.15824,9.144
data/ 2246.jpg,98532,0.057628,-1.15824,9.144
data/ 2247.jpg,98565.33,0.066318,-1.15824,9.144
data/ 2248.jpg,98598.66,0.08793,-1.15824,9.144
data/ 2249.jpg,98632,0.088333,-1.15824,9.144
data/ 2250.jpg,98665.33,0.080025,-1.15824,9.144
data/ 2251.jpg,98698.66,0.076898,-1.15824,9.144
data/ 2252.jpg,98732,0.084866,-1.15824,9.144
data/ 2253.jpg,98765.33,0.083502,-1.15824,9.144
data/ 2254.jpg,98798.66,0.067236,-1.15824,9.144
data/ 2255.jpg,98831.99,0.053281,-1.15824,9.144
data/ 2256.jpg,98865.32,0.024941,-1.15824,9.144
data/ 2257.jpg,98898.65,0.002341,-1.15824,9.144
data/ 2258.jpg,98931.99,-0.016051,-1.15824,9.144
data/ 2259.jpg,98965.32,-0.020563,-1.15824,9.144
data/ 2260.jpg,98998.65,-0.005544,-1.15824,9.144
data/ 2261.jpg,99031.99,0.002971,-1.15824,9.144
data/ 2262.jpg,99065.32,0.00893,-1.15824,9.144
data/ 2263.jpg,99098.65,0.007743,-1.15824,9.144
data/ 2264.jpg,99131.99,-0.001649,-1.15824,9.144
data/ 2265.jpg,99165.31,0.014644,-1.15824,9.144
data/ 2266.jpg,99198.64,0.026029,-1.15824,9.144
data/ 2267.jpg,99231.98,0.015407,-1.15824,9.144
data/ 2268.jpg,99265.31,0.017919,-1.15824,9.144
data/ 2269.jpg,99298.64,0.019883,-1.15824,9.144
data/ 2270.jpg,99331.98,0.02832,-1.15824,9.144
data/ 2271.jpg,99365.31,0.040884,-1.15824,9.144
data/ 2272.jpg,99398.64,0.044587,-1.15824,9.144
data/ 2273.jpg,99431.98,0.052106,-1.15824,9.144
data/ 2274.jpg,99465.31,0.045521,-1.15824,9.144
data/ 2275.jpg,99498.63,0.034844,-1.15824,9.144
data/ 2276.jpg,99531.97,0.027609,-1.15824,9.144
data/ 2277.jpg,99565.3,0.02902,-1.15824,9.144
data/ 2278.jpg,99598.63,0.014071,-1.15824,9.144
data/ 2279.jpg,99631.97,0.011833,-1.15824,9.144
data/ 2280.jpg,99665.3,0.035263,-1.15824,9.144
data/ 2281.jpg,99698.63,0.041176,-1.15824,9.144
data/ 2282.jpg,99731.97,0.007125,-1.15824,9.144
data/ 2283.jpg,99765.3,0.011638,-1.15824,9.144
data/ 2284.jpg,99798.63,0.013963,-1.15824,9.144
data/ 2285.jpg,99831.96,0.006014,-1.15824,9.144
data/ 2286.jpg,99865.29,0.004247,-1.15824,9.144
data/ 2287.jpg,99898.62,-0.003258,-1.15824,9.144
data/ 2288.jpg,99931.96,-0.00247,-1.15824,9.144
data/ 2289.jpg,99965.29,-0.003692,-1.15824,9.144
data/ 2290.jpg,99998.62,-0.002557,-1.15824,9.144
data/ 2291.jpg,100031.96,-0.015776,-1.15824,9.144
data/ 2292.jpg,100065.29,-0.012306,-1.15824,9.144
data/ 2293.jpg,100098.62,-0.01093,-1.15824,9.144
data/ 2294.jpg,100131.96,-0.017757,-1.15824,9.144
data/ 2295.jpg,100165.28,-0.007885,-1.15824,9.144
data/ 2296.jpg,100198.61,-0.00832,-1.15824,9.144
data/ 2297.jpg,100231.95,-0.020525,-1.15824,9.144
data/ 2298.jpg,100265.28,-0.026436,-1.15824,9.144
data/ 2299.jpg,100298.61,-0.035851,-1.15824,9.144
data/ 2300.jpg,100331.95,-0.019589,-1.15824,9.144
data/ 2301.jpg,100365.28,-0.026238,-1.15824,9.144
data/ 2302.jpg,100398.61,-0.036912,-1.15824,9.144
data/ 2303.jpg,100431.95,-0.020795,-1.15824,9.144
data/ 2304.jpg,100465.28,-0.015146,-1.12776,9.17448
data/ 2305.jpg,100498.6,-0.024149,-1.12776,9.17448
data/ 2306.jpg,100531.94,-0.022788,-1.12776,9.17448
data/ 2307.jpg,100565.27,-0.019351,-1.12776,9.17448
data/ 2308.jpg,100598.6,-0.02024,-1.12776,9.17448
data/ 2309.jpg,100631.94,-0.042982,-1.12776,9.17448
data/ 2310.jpg,100665.27,-0.038754,-1.12776,9.17448
data/ 2311.jpg,100698.6,-0.037023,-1.12776,9.17448
data/ 2312.jpg,100731.94,-0.03954,-1.12776,9.17448
data/ 2313.jpg,100765.27,-0.01889,-1.12776,9.17448
data/ 2314.jpg,100798.6,-0.018309,-1.12776,9.17448
data/ 2315.jpg,100831.93,0.007882,-1.12776,9.17448
data/ 2316.jpg,100865.26,-0.000923,-1.12776,9.17448
data/ 2317.jpg,100898.59,0.015191,-1.12776,9.17448
data/ 2318.jpg,100931.93,0.016243,-1.12776,9.17448
data/ 2319.jpg,100965.26,0.004808,-1.12776,9.17448
data/ 2320.jpg,100998.59,0.103257,-1.12776,9.17448
data/ 2321.jpg,101031.93,0.23743,-1.12776,9.17448
data/ 2322.jpg,101065.26,0.205771,-1.12776,9.17448
data/ 2323.jpg,101098.59,0.252088,-1.12776,9.17448
data/ 2324.jpg,101131.93,0.122035,-1.12776,9.17448
data/ 2325.jpg,101165.25,0.17321,-1.12776,9.17448
data/ 2326.jpg,101198.58,0.127188,-1.12776,9.17448
data/ 2327.jpg,101231.92,0.139749,-1.12776,9.17448
data/ 2328.jpg,101265.25,0.133071,-1.12776,9.17448
data/ 2329.jpg,101298.58,0.136342,-1.12776,9.17448
data/ 2330.jpg,101331.92,0.128278,-1.12776,9.17448
data/ 2331.jpg,101365.25,0.125128,-1.12776,9.17448
data/ 2332.jpg,101398.58,0.099901,-1.12776,9.17448
data/ 2333.jpg,101431.92,0.11303,-1.12776,9.17448
data/ 2334.jpg,101465.25,0.110656,-1.12776,9.17448
data/ 2335.jpg,101498.57,0.11662,-1.12776,9.17448
data/ 2336.jpg,101531.91,0.118187,-1.12776,9.17448
data/ 2337.jpg,101565.24,0.117653,-1.12776,9.17448
data/ 2338.jpg,101598.57,0.119865,-1.12776,9.17448
data/ 2339.jpg,101631.91,0.132734,-1.12776,9.17448
data/ 2340.jpg,101665.24,0.121108,-1.12776,9.17448
data/ 2341.jpg,101698.57,0.136131,-1.12776,9.17448
data/ 2342.jpg,101731.91,0.128887,-1.12776,9.17448
data/ 2343.jpg,101765.24,0.102895,-1.12776,9.17448
data/ 2344.jpg,101798.57,0.099813,-1.12776,9.17448
data/ 2345.jpg,101831.9,0.10316,-1.12776,9.17448
data/ 2346.jpg,101865.23,0.084766,-1.12776,9.17448
data/ 2347.jpg,101898.56,0.093566,-1.12776,9.17448
data/ 2348.jpg,101931.9,0.106652,-1.12776,9.17448
data/ 2349.jpg,101965.23,0.119422,-1.12776,9.17448
data/ 2350.jpg,101998.56,0.128876,-1.12776,9.17448
data/ 2351.jpg,102031.9,0.116215,-1.12776,9.17448
data/ 2352.jpg,102065.23,0.125068,-1.12776,9.17448
data/ 2353.jpg,102098.56,0.1252,-1.12776,9.17448
data/ 2354.jpg,102131.9,0.127972,-1.12776,9.17448
data/ 2355.jpg,102165.22,0.123774,-1.12776,9.17448
data/ 2356.jpg,102198.55,0.098924,-1.12776,9.17448
data/ 2357.jpg,102231.89,0.088446,-1.12776,9.17448
data/ 2358.jpg,102265.22,0.101175,-1.12776,9.17448
data/ 2359.jpg,102298.55,0.112911,-1.12776,9.17448
data/ 2360.jpg,102331.89,0.115958,-1.12776,9.17448
data/ 2361.jpg,102365.22,0.13668,-1.12776,9.17448
data/ 2362.jpg,102398.55,0.11599,-1.12776,9.17448
data/ 2363.jpg,102431.89,0.11234,-1.12776,9.17448
data/ 2364.jpg,102465.22,0.103004,-1.12776,9.17448
data/ 2365.jpg,102498.54,0.071052,-1.12776,9.17448
data/ 2366.jpg,102531.88,0.075047,-1.12776,9.17448
data/ 2367.jpg,102565.21,0.053073,-1.12776,9.17448
data/ 2368.jpg,102598.54,0.042883,-1.12776,9.17448
data/ 2369.jpg,102631.88,0.023089,-1.12776,9.17448
data/ 2370.jpg,102665.21,0.003359,-1.12776,9.17448
data/ 2371.jpg,102698.54,0.006017,-1.12776,9.17448
data/ 2372.jpg,102731.88,-0.008778,-1.12776,9.17448
data/ 2373.jpg,102765.21,-0.007077,-1.12776,9.17448
data/ 2374.jpg,102798.54,0.00642,-1.12776,9.17448
data/ 2375.jpg,102831.87,0.017276,-1.12776,9.17448
data/ 2376.jpg,102865.2,0.004303,-1.12776,9.17448
data/ 2377.jpg,102898.53,0.003873,-1.12776,9.17448
data/ 2378.jpg,102931.87,-0.013718,-1.12776,9.17448
data/ 2379.jpg,102965.2,-0.016191,-1.12776,9.17448
data/ 2380.jpg,102998.53,-0.017784,-1.12776,9.17448
data/ 2381.jpg,103031.87,-0.011706,-1.12776,9.17448
data/ 2382.jpg,103065.2,-0.019124,-1.12776,9.17448
data/ 2383.jpg,103098.53,0.0018,-1.12776,9.17448
data/ 2384.jpg,103131.87,-0.001996,-1.12776,9.17448
data/ 2385.jpg,103165.19,0.004088,-1.12776,9.17448
data/ 2386.jpg,103198.52,-0.003267,-1.12776,9.17448
data/ 2387.jpg,103231.86,0.007412,-1.12776,9.17448
data/ 2388.jpg,103265.19,0.020952,-1.12776,9.17448
data/ 2389.jpg,103298.52,0.014506,-1.12776,9.17448
data/ 2390.jpg,103331.86,0.030325,-1.12776,9.17448
data/ 2391.jpg,103365.19,0.02753,-1.12776,9.17448
data/ 2392.jpg,103398.52,0.045417,-1.12776,9.17448
data/ 2393.jpg,103431.86,0.046692,-1.12776,9.17448
data/ 2394.jpg,103465.19,0.050658,-1.12776,9.17448
data/ 2395.jpg,103498.51,0.038512,-1.12776,9.17448
data/ 2396.jpg,103531.85,0.042257,-1.12776,9.17448
data/ 2397.jpg,103565.18,0.023118,-1.12776,9.17448
data/ 2398.jpg,103598.51,0.024243,-1.12776,9.17448
data/ 2399.jpg,103631.85,0.023021,-1.12776,9.17448
data/ 2400.jpg,103665.18,0.021816,-1.12776,9.17448
data/ 2401.jpg,103698.51,0.024026,-1.12776,9.17448
data/ 2402.jpg,103731.85,0.042374,-1.12776,9.17448
data/ 2403.jpg,103765.18,0.023346,-1.12776,9.17448
data/ 2404.jpg,103798.51,0.04629,-1.12776,9.17448
data/ 2405.jpg,103831.84,0.037684,-1.12776,9.17448
data/ 2406.jpg,103865.17,0.02267,-1.12776,9.17448
data/ 2407.jpg,103898.5,0.027786,-1.12776,9.17448
data/ 2408.jpg,103931.84,0.039805,-1.12776,9.17448
data/ 2409.jpg,103965.17,0.026379,-1.12776,9.17448
data/ 2410.jpg,103998.5,0.049633,-1.12776,9.17448
data/ 2411.jpg,104031.84,0.053485,-1.12776,9.17448
data/ 2412.jpg,104065.17,0.062143,-1.12776,9.17448
data/ 2413.jpg,104098.5,0.064054,-1.12776,9.17448
data/ 2414.jpg,104131.84,0.06229,-1.12776,9.17448
data/ 2415.jpg,104165.16,0.069026,-1.12776,9.17448
data/ 2416.jpg,104198.49,0.063486,-1.12776,9.17448
data/ 2417.jpg,104231.83,0.049954,-1.12776,9.17448
data/ 2418.jpg,104265.16,0.037426,-1.12776,9.17448
data/ 2419.jpg,104298.49,0.045092,-1.12776,9.17448
data/ 2420.jpg,104331.83,0.03171,-1.12776,9.17448
data/ 2421.jpg,104365.16,0.018293,-1.12776,9.17448
data/ 2422.jpg,104398.49,0.009924,-1.12776,9.17448
data/ 2423.jpg,104431.83,0.030554,-1.12776,9.17448
data/ 2424.jpg,104465.16,0.039257,-1.15824,9.144
data/ 2425.jpg,104498.48,0.031666,-1.15824,9.144
data/ 2426.jpg,104531.82,0.040788,-1.15824,9.144
data/ 2427.jpg,104565.15,0.031473,-1.15824,9.144
data/ 2428.jpg,104598.48,0.042013,-1.15824,9.144
data/ 2429.jpg,104631.82,0.023878,-1.15824,9.144
data/ 2430.jpg,104665.15,0.030698,-1.15824,9.144
data/ 2431.jpg,104698.48,0.038829,-1.15824,9.144
data/ 2432.jpg,104731.82,0.039034,-1.15824,9.144
data/ 2433.jpg,104765.15,0.037621,-1.15824,9.144
data/ 2434.jpg,104798.48,0.032563,-1.15824,9.144
data/ 2435.jpg,104831.81,0.039855,-1.15824,9.144
data/ 2436.jpg,104865.14,0.036905,-1.15824,9.144
data/ 2437.jpg,104898.47,0.038218,-1.15824,9.144
data/ 2438.jpg,104931.81,0.031026,-1.15824,9.144
data/ 2439.jpg,104965.14,0.032878,-1.15824,9.144
data/ 2440.jpg,104998.47,0.045094,-1.15824,9.144
data/ 2441.jpg,105031.81,0.042285,-1.15824,9.144
data/ 2442.jpg,105065.14,0.064245,-1.15824,9.144
data/ 2443.jpg,105098.47,0.048755,-1.15824,9.144
data/ 2444.jpg,105131.81,0.055363,-1.15824,9.144
data/ 2445.jpg,105165.13,0.066107,-1.15824,9.144
data/ 2446.jpg,105198.46,0.04257,-1.15824,9.144
data/ 2447.jpg,105231.8,0.042943,-1.15824,9.144
data/ 2448.jpg,105265.13,0.034404,-1.15824,9.144
data/ 2449.jpg,105298.46,0.046923,-1.15824,9.144
data/ 2450.jpg,105331.8,0.064133,-1.15824,9.144
data/ 2451.jpg,105365.13,0.056332,-1.15824,9.144
data/ 2452.jpg,105398.46,0.060142,-1.18872,9.11352
data/ 2453.jpg,105431.8,0.059228,-1.18872,9.11352
data/ 2454.jpg,105465.13,0.05658,-1.18872,9.11352
data/ 2455.jpg,105498.45,0.071416,-1.18872,9.11352
data/ 2456.jpg,105531.79,0.067402,-1.18872,9.11352
data/ 2457.jpg,105565.12,0.063379,-1.18872,9.11352
data/ 2458.jpg,105598.45,0.0822,-1.18872,9.11352
data/ 2459.jpg,105631.79,0.066932,-1.18872,9.11352
data/ 2460.jpg,105665.12,0.075787,-1.18872,9.11352
data/ 2461.jpg,105698.45,0.060033,-1.18872,9.11352
data/ 2462.jpg,105731.79,0.068389,-1.18872,9.11352
data/ 2463.jpg,105765.12,0.068178,-1.18872,9.11352
data/ 2464.jpg,105798.45,0.077859,-1.18872,9.11352
data/ 2465.jpg,105831.78,0.056174,-1.18872,9.11352
data/ 2466.jpg,105865.11,0.055733,-1.18872,9.11352
data/ 2467.jpg,105898.44,0.081567,-1.18872,9.11352
data/ 2468.jpg,105931.78,0.090267,-1.18872,9.11352
data/ 2469.jpg,105965.11,0.082541,-1.18872,9.11352
data/ 2470.jpg,105998.44,0.081991,-1.18872,9.11352
data/ 2471.jpg,106031.78,0.085826,-1.18872,9.11352
data/ 2472.jpg,106065.11,0.084513,-1.18872,9.11352
data/ 2473.jpg,106098.44,0.099009,-1.18872,9.11352
data/ 2474.jpg,106131.78,0.082119,-1.18872,9.11352
data/ 2475.jpg,106165.1,0.081456,-1.18872,9.11352
data/ 2476.jpg,106198.43,0.05516,-1.18872,9.11352
data/ 2477.jpg,106231.77,0.064505,-1.18872,9.11352
data/ 2478.jpg,106265.1,0.05441,-1.18872,9.11352
data/ 2479.jpg,106298.43,0.049983,-1.18872,9.11352
data/ 2480.jpg,106331.77,0.037518,-1.18872,9.11352
data/ 2481.jpg,106365.1,0.011479,-1.18872,9.11352
data/ 2482.jpg,106398.43,0.021979,-1.18872,9.11352
data/ 2483.jpg,106431.77,0.027048,-1.2192,9.08304
data/ 2484.jpg,106465.1,0.038156,-1.2192,9.08304
data/ 2485.jpg,106498.42,0.037459,-1.2192,9.08304
data/ 2486.jpg,106531.76,0.047468,-1.2192,9.08304
data/ 2487.jpg,106565.09,0.044666,-1.2192,9.08304
data/ 2488.jpg,106598.42,0.043756,-1.2192,9.08304
data/ 2489.jpg,106631.76,0.045509,-1.2192,9.08304
data/ 2490.jpg,106665.09,0.030904,-1.2192,9.08304
data/ 2491.jpg,106698.42,0.017875,-1.2192,9.08304
data/ 2492.jpg,106731.76,0.010022,-1.2192,9.08304
data/ 2493.jpg,106765.09,0.021218,-1.2192,9.08304
data/ 2494.jpg,106798.42,0.021453,-1.2192,9.08304
data/ 2495.jpg,106831.75,0.030104,-1.2192,9.08304
data/ 2496.jpg,106865.08,0.032272,-1.2192,9.08304
data/ 2497.jpg,106898.41,0.027795,-1.2192,9.08304
data/ 2498.jpg,106931.75,0.034302,-1.2192,9.08304
data/ 2499.jpg,106965.08,0.036238,-1.2192,9.08304
data/ 2500.jpg,106998.41,0.045133,-1.2192,9.08304
data/ 2501.jpg,107031.75,0.046951,-1.2192,9.08304
data/ 2502.jpg,107065.08,0.061005,-1.2192,9.08304
data/ 2503.jpg,107098.41,0.054877,-1.2192,9.08304
data/ 2504.jpg,107131.75,0.062534,-1.2192,9.08304
data/ 2505.jpg,107165.07,0.047813,-1.2192,9.08304
data/ 2506.jpg,107198.4,0.053253,-1.2192,9.08304
data/ 2507.jpg,107231.74,0.043885,-1.2192,9.08304
data/ 2508.jpg,107265.07,0.056984,-1.2192,9.08304
data/ 2509.jpg,107298.4,0.040337,-1.2192,9.08304
data/ 2510.jpg,107331.74,0.038161,-1.2192,9.08304
data/ 2511.jpg,107365.07,0.050738,-1.2192,9.08304
data/ 2512.jpg,107398.4,0.050052,-1.2192,9.08304
data/ 2513.jpg,107431.74,0.067185,-1.2192,9.08304
data/ 2514.jpg,107465.07,0.050071,-1.2192,9.08304
data/ 2515.jpg,107498.39,0.058851,-1.2192,9.08304
data/ 2516.jpg,107531.73,0.067611,-1.2192,9.08304
data/ 2517.jpg,107565.06,0.087636,-1.2192,9.08304
data/ 2518.jpg,107598.39,0.073272,-1.2192,9.08304
data/ 2519.jpg,107631.73,0.084921,-1.2192,9.08304
data/ 2520.jpg,107665.06,0.085909,-1.2192,9.08304
data/ 2521.jpg,107698.39,0.069867,-1.2192,9.08304
data/ 2522.jpg,107731.73,0.089246,-1.2192,9.08304
data/ 2523.jpg,107765.06,0.080535,-1.2192,9.08304
data/ 2524.jpg,107798.39,0.090771,-1.2192,9.08304
data/ 2525.jpg,107831.72,0.076004,-1.2192,9.08304
data/ 2526.jpg,107865.05,0.056773,-1.2192,9.08304
data/ 2527.jpg,107898.38,0.053239,-1.2192,9.08304
data/ 2528.jpg,107931.72,0.02358,-1.2192,9.08304
data/ 2529.jpg,107965.05,0.018851,-1.2192,9.08304
data/ 2530.jpg,107998.38,0.019752,-1.2192,9.08304
data/ 2531.jpg,108031.72,0.019091,-1.2192,9.08304
data/ 2532.jpg,108065.05,0.011896,-1.2192,9.08304
data/ 2533.jpg,108098.38,0.02508,-1.2192,9.08304
data/ 2534.jpg,108131.72,0.018819,-1.2192,9.08304
data/ 2535.jpg,108165.04,0.032533,-1.2192,9.08304
data/ 2536.jpg,108198.37,0.033874,-1.2192,9.08304
data/ 2537.jpg,108231.71,0.032919,-1.2192,9.08304
data/ 2538.jpg,108265.04,0.026136,-1.2192,9.08304
data/ 2539.jpg,108298.37,0.026919,-1.2192,9.08304
data/ 2540.jpg,108331.71,0.025606,-1.2192,9.08304
data/ 2541.jpg,108365.04,0.024464,-1.2192,9.08304
data/ 2542.jpg,108398.37,0.02673,-1.2192,9.08304
data/ 2543.jpg,108431.71,0.027092,-1.2192,9.08304
data/ 2544.jpg,108465.04,0.031665,-1.2192,9.08304
data/ 2545.jpg,108498.36,0.03197,-1.2192,9.08304
data/ 2546.jpg,108531.7,0.031858,-1.2192,9.08304
data/ 2547.jpg,108565.03,0.029866,-1.2192,9.08304
data/ 2548.jpg,108598.36,0.052382,-1.2192,9.08304
data/ 2549.jpg,108631.7,0.040749,-1.2192,9.08304
data/ 2550.jpg,108665.03,0.063791,-1.2192,9.08304
data/ 2551.jpg,108698.36,0.068012,-1.2192,9.08304
data/ 2552.jpg,108731.7,0.097359,-1.24968,9.05256
data/ 2553.jpg,108765.03,0.096453,-1.24968,9.05256
data/ 2554.jpg,108798.36,0.11579,-1.24968,9.05256
data/ 2555.jpg,108831.69,0.105777,-1.24968,9.05256
data/ 2556.jpg,108865.02,0.11863,-1.24968,9.05256
data/ 2557.jpg,108898.35,0.114381,-1.24968,9.05256
data/ 2558.jpg,108931.69,0.10712,-1.24968,9.05256
data/ 2559.jpg,108965.02,0.128297,-1.24968,9.05256
data/ 2560.jpg,108998.35,0.132169,-1.24968,9.05256
data/ 2561.jpg,109031.69,0.151261,-1.24968,9.05256
data/ 2562.jpg,109065.02,0.145498,-1.24968,9.05256
data/ 2563.jpg,109098.35,0.163087,-1.24968,9.05256
data/ 2564.jpg,109131.69,0.157761,-1.24968,9.05256
data/ 2565.jpg,109165.01,0.182726,-1.24968,9.05256
data/ 2566.jpg,109198.34,0.18233,-1.24968,9.05256
data/ 2567.jpg,109231.68,0.188974,-1.24968,9.05256
data/ 2568.jpg,109265.01,0.216608,-1.24968,9.05256
data/ 2569.jpg,109298.34,0.223554,-1.24968,9.05256
data/ 2570.jpg,109331.68,0.236867,-1.24968,9.05256
data/ 2571.jpg,109365.01,0.237295,-1.24968,9.05256
data/ 2572.jpg,109398.34,0.274333,-1.24968,9.05256
data/ 2573.jpg,109431.68,0.275493,-1.24968,9.05256
data/ 2574.jpg,109465.01,0.311605,-1.24968,9.05256
data/ 2575.jpg,109498.33,0.318495,-1.24968,9.05256
data/ 2576.jpg,109531.67,0.410813,-1.24968,9.05256
data/ 2577.jpg,109565,0.39055,-1.24968,9.05256
data/ 2578.jpg,109598.33,0.427362,-1.24968,9.05256
data/ 2579.jpg,109631.67,0.451552,-1.24968,9.05256
data/ 2580.jpg,109665,0.478862,-1.24968,9.05256
data/ 2581.jpg,109698.33,0.545485,-1.24968,9.05256
data/ 2582.jpg,109731.67,0.560657,-1.24968,9.05256
data/ 2583.jpg,109765,0.603737,-1.24968,9.05256
data/ 2584.jpg,109798.33,0.609587,-1.24968,9.05256
data/ 2585.jpg,109831.66,0.618763,-1.24968,9.05256
data/ 2586.jpg,109864.99,0.615087,-1.24968,9.05256
data/ 2587.jpg,109898.32,0.633748,-1.24968,9.05256
data/ 2588.jpg,109931.66,0.63283,-1.24968,9.05256
data/ 2589.jpg,109964.99,0.665661,-1.24968,9.05256
data/ 2590.jpg,109998.32,0.675301,-1.24968,9.05256
data/ 2591.jpg,110031.66,0.690772,-1.24968,9.05256
data/ 2592.jpg,110064.99,0.726099,-1.24968,9.05256
data/ 2593.jpg,110098.32,0.755937,-1.24968,9.05256
data/ 2594.jpg,110131.66,0.765294,-1.24968,9.05256
data/ 2595.jpg,110164.98,0.770833,-1.24968,9.05256
data/ 2596.jpg,110198.31,0.769565,-1.24968,9.05256
data/ 2597.jpg,110231.65,0.774692,-1.24968,9.05256
data/ 2598.jpg,110264.98,0.775411,-1.24968,9.05256
data/ 2599.jpg,110298.31,0.784394,-1.24968,9.05256
data/ 2600.jpg,110331.65,0.778964,-1.24968,9.05256
data/ 2601.jpg,110364.98,0.780804,-1.24968,9.05256
data/ 2602.jpg,110398.31,0.755308,-1.24968,9.05256
data/ 2603.jpg,110431.65,0.741116,-1.24968,9.05256
data/ 2604.jpg,110464.98,0.749502,-1.24968,9.05256
data/ 2605.jpg,110498.3,0.747294,-1.24968,9.05256
data/ 2606.jpg,110531.64,0.761546,-1.24968,9.05256
data/ 2607.jpg,110564.97,0.769523,-1.24968,9.05256
data/ 2608.jpg,110598.3,0.76696,-1.24968,9.05256
data/ 2609.jpg,110631.64,0.772751,-1.24968,9.05256
data/ 2610.jpg,110664.97,0.79586,-1.24968,9.05256
data/ 2611.jpg,110698.3,0.768738,-1.24968,9.05256
data/ 2612.jpg,110731.64,0.773813,-1.24968,9.05256
data/ 2613.jpg,110764.97,0.770081,-1.24968,9.05256
data/ 2614.jpg,110798.3,0.765024,-1.24968,9.05256
data/ 2615.jpg,110831.63,0.76418,-1.24968,9.05256
data/ 2616.jpg,110864.96,0.760867,-1.24968,9.05256
data/ 2617.jpg,110898.29,0.760903,-1.24968,9.05256
data/ 2618.jpg,110931.63,0.784178,-1.24968,9.05256
data/ 2619.jpg,110964.96,0.785672,-1.24968,9.05256
data/ 2620.jpg,110998.29,0.819921,-1.24968,9.05256
data/ 2621.jpg,111031.63,0.835305,-1.24968,9.05256
data/ 2622.jpg,111064.96,0.875257,-1.24968,9.05256
data/ 2623.jpg,111098.29,0.892592,-1.24968,9.05256
data/ 2624.jpg,111131.63,0.93377,-1.24968,9.05256
data/ 2625.jpg,111164.95,0.949245,-1.24968,9.05256
data/ 2626.jpg,111198.28,0.955993,-1.24968,9.05256
data/ 2627.jpg,111231.62,0.939996,-1.24968,9.05256
data/ 2628.jpg,111264.95,0.935665,-1.24968,9.05256
data/ 2629.jpg,111298.28,0.917239,-1.24968,9.05256
data/ 2630.jpg,111331.62,0.914477,-1.24968,9.05256
data/ 2631.jpg,111364.95,0.907328,-1.24968,9.05256
data/ 2632.jpg,111398.28,0.913857,-1.24968,9.05256
data/ 2633.jpg,111431.62,0.903905,-1.24968,9.05256
data/ 2634.jpg,111464.95,0.886077,-1.24968,9.05256
data/ 2635.jpg,111498.27,0.88341,-1.24968,9.05256
data/ 2636.jpg,111531.61,0.8439,-1.24968,9.05256
data/ 2637.jpg,111564.94,0.824921,-1.24968,9.05256
data/ 2638.jpg,111598.27,0.829818,-1.24968,9.05256
data/ 2639.jpg,111631.61,0.846795,-1.24968,9.05256
data/ 2640.jpg,111664.94,0.854013,-1.24968,9.05256
data/ 2641.jpg,111698.27,0.856163,-1.24968,9.05256
data/ 2642.jpg,111731.61,0.868803,-1.24968,9.05256
data/ 2643.jpg,111764.94,0.889147,-1.24968,9.05256
data/ 2644.jpg,111798.27,0.876556,-1.24968,9.05256
data/ 2645.jpg,111831.6,0.86517,-1.24968,9.05256
data/ 2646.jpg,111864.93,0.880738,-1.24968,9.05256
data/ 2647.jpg,111898.26,0.88852,-1.24968,9.05256
data/ 2648.jpg,111931.6,0.913128,-1.24968,9.05256
data/ 2649.jpg,111964.93,0.930668,-1.24968,9.05256
